family,k,rep,gain,wins
shape,36,10,0.025053674938467885,4
shape,36,11,0.025043600776488262,4
shape,36,12,0.02515049998177088,4
shape,36,13,0.024914016334810052,4
shape,36,14,0.025757034911654264,4
shape,36,15,0.0251278017672788,4
shape,36,16,0.026328591347162478,4
shape,36,17,0.018315923316640448,4
shape,36,18,0.025757034911654264,4
shape,36,19,0.024770450222066587,4
shape,36,20,0.024791175394443088,4
shape,36,21,0.018315923316640448,4
shape,36,22,0.025053674938467996,4
shape,36,23,0.0251278017672788,4
shape,36,24,0.027162411074919235,4
shape,36,25,0.013978743764808788,4
shape,36,26,0.02502168745748068,4
shape,36,27,0.026752112275699513,4
shape,36,28,0.025053674938467996,4
shape,36,29,0.02483001889503489,4
shape,36,30,0.025217338835241687,4
shape,36,31,0.022197529587636322,4
shape,36,32,0.0251278017672788,4
shape,36,33,0.024992563052757433,4
shape,36,34,0.025007829685603666,4
shape,36,35,0.024403109328531847,4
shape,36,36,0.02502168745748068,4
shape,36,37,0.025043600776488262,4
shape,36,38,0.025043600776488262,4
shape,36,39,0.026328591347162478,4
shape,36,40,0.024992563052757433,4
shape,36,41,0.024886837227557357,4
shape,36,42,0.025757034911654264,4
shape,36,43,0.02519970443260755,4
shape,36,44,0.024886837227557357,4
shape,36,45,0.025255712633458494,4
shape,36,46,0.025255712633458494,4
shape,36,47,0.024992563052757433,4
shape,36,48,0.024886837227557357,4
shape,36,49,0.02508279733210883,4
shape,36,50,0.013978743764808788,4
shape,36,51,0.0251278017672788,4
shape,36,52,0.025007829685603666,4
shape,36,53,0.022731454084692126,3
shape,36,54,0.02467980303827233,4
shape,36,55,0.025043600776488262,4
shape,36,56,0.018315923316640448,4
shape,36,57,0.024791175394442977,4
shape,36,58,0.025255712633458494,4
shape,36,59,0.026752112275699513,4
shape,36,60,0.025255712633458494,4
shape,36,61,0.025217338835241687,4
shape,36,62,0.02508279733210883,4
shape,36,63,0.02753594436830109,4
shape,36,64,0.02467980303827233,4
shape,36,65,0.02483001889503489,4
shape,36,66,0.02753594436830109,4
shape,36,67,0.024886837227557357,4
shape,36,68,0.025976946132306944,4
shape,36,69,0.02382739919344201,4
shape,36,70,0.025043600776488262,4
shape,36,71,0.0251278017672788,4
shape,36,72,0.018315923316640448,4
shape,36,73,0.026752112275699513,4
shape,36,74,0.022197529587636322,4
shape,36,75,0.02467980303827233,4
shape,36,76,0.026328591347162478,4
shape,36,77,0.02502168745748068,4
shape,36,78,0.026328591347162478,4
shape,36,79,0.022197529587636322,4
shape,36,80,0.024502021951568698,4
shape,36,81,0.027162411074919235,4
shape,36,82,0.024914016334810052,4
shape,36,83,0.013978743764808788,4
shape,36,84,0.013978743764808788,4
shape,36,85,0.02519970443260755,4
shape,36,86,0.024791175394442977,4
shape,36,87,0.021112489116040023,4
shape,36,88,0.02539945070992733,4
shape,36,89,0.025757034911654264,4
shape,36,90,0.02382739919344201,4
shape,36,91,0.0251278017672788,4
shape,36,92,0.025255712633458494,4
shape,36,93,0.02753594436830109,4
shape,36,94,0.013978743764808788,4
shape,36,95,0.025007829685603666,4
shape,36,96,0.02519970443260755,4
shape,36,97,0.025202485783065276,4
shape,36,98,0.02502168745748068,4
shape,36,99,0.026328591347162478,4
